origen_id,destino_id,rank_ruta,volumen_historico,peso_maestro_eph,start_lon,start_lat,end_lon,end_lat,edge_betweenness,edge_closeness,edge_pagerank,masa_economica,eph_maestro
bosque_3,polanco_parque_lincoln,18,113.0,146.61691619043128,-99.21288032848123,19.4063632650854,-99.19708274657825,19.428901410281373,0.0091185410334346,0.8287087775074767,0.4800451978373788,16567.711529518736,146.61691619043128
bosque_3,agwa_bezares,19,66.0,137.33561967291334,-99.21288032848123,19.4063632650854,-99.24900442945956,19.38663135993909,0.0030395136778115,0.8287087775074767,0.4800451978373788,9064.150898412281,137.33561967291334
bosque_3,reforma_bnp,20,25.0,137.19869659959377,-99.21288032848123,19.4063632650854,-99.24347411037613,19.38597442537458,0.0030395136778115,0.8288477992785735,0.4800451978373788,3429.967414989844,137.19869659959377
bosque_real,polanco_parroquia,1,2488.0,475.0179757522381,-99.28714056877524,19.42465501633056,-99.19624153588704,19.434792329066468,0.1398176291793313,0.8158457284510529,0.5375836997546782,1181844.7236715683,475.0179757522381
bosque_real,santa_fe_centro_comercial,2,134.0,230.60665750766697,-99.28714056877524,19.42465501633056,-99.27452824250766,19.35909839502836,0.0516717325227963,0.8157110337625189,0.5375836997546782,30901.292106027373,230.60665750766697
bosque_real,rios,3,156.0,214.77807768026773,-99.28714056877524,19.42465501633056,-99.16920899521506,19.42951342694659,0.0060790273556231,0.8158457284510529,0.5375836997546782,33505.380118121764,214.77807768026773
bosque_real,santa_fe_quintana,4,16.0,197.58643972346883,-99.28714056877524,19.42465501633056,-99.24989702017496,19.36964298703847,0.0030395136778115,0.8157110337625189,0.5375836997546782,3161.3830355755013,197.58643972346883
bosque_real,sante_fe_patio,5,145.0,197.1581743307336,-99.28714056877524,19.42465501633056,-99.25349395128733,19.37558865778865,0.0121580547112462,0.8157110337625189,0.5375836997546782,28587.935277956367,197.15817433073357
bosque_real,universidad_anahuac,6,118.0,192.7744533408371,-99.28714056877524,19.42465501633056,-99.26196651649354,19.403197161504146,0.0030395136778115,0.8158457284510529,0.5375836997546782,22747.38549421878,192.7744533408371
bosque_real,blvrd_anahuac,7,30.0,191.73317244861,-99.28714056877524,19.42465501633056,-99.27341980622992,19.394441131049383,0.0060790273556231,0.8158457284510529,0.5375836997546782,5751.995173458299,191.73317244860996
bosque_real,cruce_echanove,8,154.0,179.11641907592232,-99.28714056877524,19.42465501633056,-99.27875789244648,19.366765417540147,0.0151975683890577,0.8157110337625189,0.5375836997546782,27583.928537692038,179.11641907592232
bosque_real,santa_fe_ibero,9,174.0,178.8739632482975,-99.28714056877524,19.42465501633056,-99.26311562221406,19.36882267011668,0.0030395136778115,0.8157110337625189,0.5375836997546782,31124.069605203767,178.8739632482975
bosque_real,lomas_country_club,10,71.0,178.49165039732918,-99.28714056877524,19.42465501633056,-99.28819674967784,19.4060214954013,0.0030395136778115,0.8157110337625189,0.5375836997546782,12672.907178210371,178.49165039732918
bosque_real,bosque_real,11,83.0,177.9217088441147,-99.28714056877524,19.42465501633056,-99.28714056877524,19.42465501633056,0.0,0.8155763835423534,0.5375836997546782,14767.50183406152,177.9217088441147
bosque_real,lomas_virreyes,12,152.0,170.7274200603441,-99.28714056877524,19.42465501633056,-99.20445840746932,19.42297381834899,0.0030395136778115,0.8158457284510529,0.5375836997546782,25950.5678491723,170.7274200603441
bosque_real,vialidad_de_la_barranca,13,73.0,169.91974778513904,-99.28714056877524,19.42465501633056,-99.28056454184696,19.393200459164007,0.0030395136778115,0.8157110337625189,0.5375836997546782,12404.14158831515,169.91974778513904
bosque_real,interlomas_magnocentro,14,91.0,168.83123386463186,-99.28714056877524,19.42465501633056,-99.27313998603957,19.40328714404757,0.0030395136778115,0.8157110337625189,0.5375836997546782,15363.6422816815,168.83123386463186
bosque_real,ave_club_de_golf_lomas,15,5.0,168.77489652702542,-99.28714056877524,19.42465501633056,-99.28091970167468,19.401253668149664,0.0060790273556231,0.8158457284510529,0.5375836997546782,843.8744826351272,168.77489652702542
bosques_pabellon,lagos,1,174.0,358.7307293492116,-99.26237205113314,19.39081057167338,-99.19264764424182,19.44005294880619,0.0151975683890577,0.8786700571758095,0.1991660144563042,62419.14690676281,358.7307293492116
bosques_pabellon,bosque_2,2,26.0,306.19561568147253,-99.26237205113314,19.39081057167338,-99.1993852040483,19.41472205113683,0.0091185410334346,0.878826348541369,0.1991660144563042,7961.086007718286,306.19561568147253
bosques_pabellon,bosque_3,3,61.0,300.83519603293024,-99.26237205113314,19.39081057167338,-99.21288032848123,19.4063632650854,0.0182370820668693,0.878826348541369,0.1991660144563042,18350.946958008746,300.83519603293024
bosques_pabellon,bondojito_asf,4,78.0,299.7018889043798,-99.26237205113314,19.39081057167338,-99.20557228346966,19.399846141308945,0.0060790273556231,0.878826348541369,0.1991660144563042,23376.747334541626,299.7018889043798
bosques_pabellon,polanco_gandhi,5,200.0,296.3025883966657,-99.26237205113314,19.39081057167338,-99.1854346949216,19.427586891008715,0.0121580547112462,0.878826348541369,0.1991660144563042,59260.51767933315,296.3025883966657
bosques_pabellon,polanco_palacio,6,1.0,295.4365957708778,-99.26237205113314,19.39081057167338,-99.20443533728302,19.43544912752438,0.0273556231003039,0.878826348541369,0.1991660144563042,295.4365957708778,295.4365957708778
bosques_pabellon,nodo_monte_libano,7,103.0,290.30552938124185,-99.26237205113314,19.39081057167338,-99.22775787154656,19.42068203941582,0.0182370820668693,0.8786700571758095,0.1991660144563042,29901.469526267912,290.30552938124185
bosques_pabellon,lomas_barrilaco,8,62.0,287.65022375945045,-99.26237205113314,19.39081057167338,-99.22168073798956,19.42002371932811,0.0030395136778115,0.8786700571758095,0.1991660144563042,17834.31387308593,287.65022375945045
bosques_pabellon,lomas_olimpo,9,10.0,278.45161251338106,-99.26237205113314,19.39081057167338,-99.21579158596154,19.42595291998581,0.0121580547112462,0.8791111111111111,0.1991660144563042,2784.5161251338104,278.45161251338106
bosques_pabellon,lomas_virreyes,10,195.0,270.5593345489601,-99.26237205113314,19.39081057167338,-99.20445840746932,19.42297381834899,0.0121580547112462,0.878826348541369,0.1991660144563042,52759.07023704722,270.5593345489601
bosques_pabellon,jesus_del_monte,11,103.0,256.6761594099946,-99.26237205113314,19.39081057167338,-99.29085803463882,19.393894266736773,0.0121580547112462,0.8786700571758095,0.1991660144563042,26437.644419229448,256.6761594099946
bosques_pabellon,interlomas_haciendas,12,67.0,253.7060200909471,-99.26237205113314,19.39081057167338,-99.28737861444029,19.39144159818939,0.0091185410334346,0.8786700571758095,0.1991660144563042,16998.303346093457,253.7060200909471
bosques_pabellon,ave_club_de_golf_lomas,13,19.0,236.2258197324272,-99.26237205113314,19.39081057167338,-99.28091970167468,19.401253668149664,0.0030395136778115,0.8786700571758095,0.1991660144563042,4488.290574916116,236.22581973242717
bosques_pabellon,bosque_1,14,34.0,230.06288343331272,-99.26237205113314,19.39081057167338,-99.18700051993729,19.4196359510427,0.0060790273556231,0.8791111111111111,0.1991660144563042,7822.138036732633,230.06288343331272
bosques_pabellon,campo_marte,15,156.0,229.251094062272,-99.26237205113314,19.39081057167338,-99.19606625593664,19.423384985791564,0.0030395136778115,0.8791111111111111,0.1991660144563042,35763.17067371443,229.25109406227196
bosques_pabellon,vialidad_de_la_barranca,16,308.0,228.93365694857124,-99.26237205113314,19.39081057167338,-99.28056454184696,19.393200459164007,0.0030395136778115,0.8786700571758095,0.1991660144563042,70511.56634015994,228.93365694857124
bosques_pabellon,loma_de_la_palma,17,181.0,225.0097618766073,-99.26237205113314,19.39081057167338,-99.2716599233325,19.385898929960657,0.0030395136778115,0.8786700571758095,0.1991660144563042,40726.76689966593,225.00976187660734
bosques_pabellon,juarez_soho_house,18,164.0,223.6948392207208,-99.26237205113314,19.39081057167338,-99.15507678703445,19.42919635607831,0.0060790273556231,0.878826348541369,0.1991660144563042,36685.95363219821,223.69483922072078
bosques_pabellon,carretera_libre,19,125.0,222.371260527498,-99.26237205113314,19.39081057167338,-99.27215375907863,19.36892817208415,0.0030395136778115,0.8786700571758095,0.1991660144563042,27796.407565937247,222.37126052749798
bosques_pabellon,carretera_al_olivo,20,38.0,222.3081783218133,-99.26237205113314,19.39081057167338,-99.27946448261554,19.378125840718912,0.0030395136778115,0.8786700571758095,0.1991660144563042,8447.710776228905,222.3081783218133
bosques_pabellon,ahuehuetes_norte,21,256.0,222.17361253154712,-99.26237205113314,19.39081057167338,-99.24577865828584,19.40537707718716,0.0060790273556231,0.8786700571758095,0.1991660144563042,56876.44480807606,222.17361253154712
bosques_pabellon,bosques_pabellon,22,940.0,221.8443999707048,-99.26237205113314,19.39081057167338,-99.26237205113314,19.39081057167338,0.0,0.878513821390394,0.1991660144563042,208533.73597246248,221.84439997070476
bosques_pabellon,de_los_bosques,23,266.0,221.1366412426592,-99.26237205113314,19.39081057167338,-99.25060045130309,19.410038128617952,0.0060790273556231,0.8786700571758095,0.1991660144563042,58822.34657054735,221.1366412426592
bosques_pabellon,palmas_jp_morgan,24,353.0,217.11867265763533,-99.26237205113314,19.39081057167338,-99.21289780887226,19.43183808325896,0.0030395136778115,0.878826348541369,0.1991660144563042,76642.89144814527,217.11867265763533
bosques_pabellon,vistahermosa,25,144.0,216.8547781163637,-99.26237205113314,19.39081057167338,-99.27042163532596,19.37671602456989,0.0030395136778115,0.8786700571758095,0.1991660144563042,31227.08804875637,216.8547781163637
bosques_pabellon,rios,26,560.0,215.48499819932687,-99.26237205113314,19.39081057167338,-99.16920899521506,19.42951342694659,0.0030395136778115,0.8786700571758095,0.1991660144563042,120671.59899162309,215.48499819932695
bosques_pabellon,el_olivo,27,102.0,214.36333225764096,-99.26237205113314,19.39081057167338,-99.27744135324596,19.38735328963119,0.0030395136778115,0.8786700571758095,0.1991660144563042,21865.05989027938,214.36333225764096
bosques_pabellon,interlomas_magnocentro,28,584.0,214.30267294932872,-99.26237205113314,19.39081057167338,-99.27313998603957,19.40328714404757,0.0030395136778115,0.8786700571758095,0.1991660144563042,125152.76100240798,214.30267294932872
bosques_pabellon,nodo_reforma_palmas,29,54.0,212.6778588255333,-99.26237205113314,19.39081057167338,-99.22578511279754,19.40923435094901,0.0030395136778115,0.878826348541369,0.1991660144563042,11484.6043765788,212.67785882553332
bosques_pabellon,lomas_altas,30,117.0,209.92091261466143,-99.26237205113314,19.39081057167338,-99.22850054071674,19.39807062039452,0.0030395136778115,0.878826348541369,0.1991660144563042,24560.74677591539,209.92091261466146
bosques_pabellon,reforma_regina,31,29.0,208.7006948308477,-99.26237205113314,19.39081057167338,-99.23638838229805,19.399395057427363,0.0030395136778115,0.878826348541369,0.1991660144563042,6052.320150094584,208.70069483084774
bosques_pabellon,sante_fe_patio,32,451.0,205.07592151573132,-99.26237205113314,19.39081057167338,-99.25349395128733,19.37558865778865,0.0060790273556231,0.8786700571758095,0.1991660144563042,92489.24060359485,205.07592151573138
bosques_pabellon,santa_fe_quintana,33,60.0,203.2908753296156,-99.26237205113314,19.39081057167338,-99.24989702017496,19.36964298703847,0.0030395136778115,0.8786700571758095,0.1991660144563042,12197.452519776936,203.2908753296156
bosques_pabellon,cruce_echanove,34,591.0,202.7930854615933,-99.26237205113314,19.39081057167338,-99.27875789244648,19.366765417540147,0.0030395136778115,0.8786700571758095,0.1991660144563042,119850.71350780164,202.7930854615933
bosques_pabellon,ahuehuetes_sur,35,498.0,200.877811861372,-99.26237205113314,19.39081057167338,-99.2441073831352,19.40052159766137,0.0060790273556231,0.8786700571758095,0.1991660144563042,100037.15030696326,200.877811861372
bosques_pabellon,santa_fe_bosques_de,36,83.0,199.4847748158575,-99.26237205113314,19.39081057167338,-99.27175861036709,19.35128145142116,0.0030395136778115,0.8791111111111111,0.1991660144563042,16557.236309716172,199.4847748158575
bosques_pabellon,santa_fe_tec,37,358.0,198.65053269577052,-99.26237205113314,19.39081057167338,-99.2587210748181,19.3595280300666,0.0030395136778115,0.878826348541369,0.1991660144563042,71116.89070508587,198.65053269577058
bosques_pabellon,santa_fe_cumbres_de,38,119.0,198.54944227897565,-99.26237205113314,19.39081057167338,-99.26149095581826,19.34901120608616,0.0030395136778115,0.878826348541369,0.1991660144563042,23627.383631198103,198.54944227897565
bosques_pabellon,universidad_anahuac,39,736.0,197.1038633652477,-99.26237205113314,19.39081057167338,-99.26196651649354,19.403197161504146,0.0030395136778115,0.8786700571758095,0.1991660144563042,145068.44343682227,197.10386336524766
bosques_pabellon,roma_condesa_2,40,156.0,195.65831163262112,-99.26237205113314,19.39081057167338,-99.17197870364444,19.40971067337264,0.0030395136778115,0.878826348541369,0.1991660144563042,30522.696614688895,195.65831163262112
bosques_pabellon,tamarindos,41,1817.0,195.48935682308155,-99.26237205113314,19.39081057167338,-99.25657356707455,19.38575442430784,0.0030395136778115,0.8786700571758095,0.1991660144563042,355204.16134753916,195.48935682308155
bosques_pabellon,santa_fe_ibero,42,1288.0,194.0890933301262,-99.26237205113314,19.39081057167338,-99.26311562221406,19.36882267011668,0.0030395136778115,0.8786700571758095,0.1991660144563042,249986.75220920253,194.0890933301262
bosques_pabellon,santa_fe_centro_comercial,43,350.0,191.9757257322264,-99.26237205113314,19.39081057167338,-99.27452824250766,19.35909839502836,0.0121580547112462,0.8786700571758095,0.1991660144563042,67191.50400627924,191.9757257322264
bosques_pabellon,blvrd_anahuac,44,141.0,190.65094859038544,-99.26237205113314,19.39081057167338,-99.27341980622992,19.394441131049383,0.0030395136778115,0.8786700571758095,0.1991660144563042,26881.783751244348,190.65094859038544
bosques_pabellon,lomas_fc_cuernavaca,45,159.0,187.6754677211538,-99.26237205113314,19.39081057167338,-99.20769773996038,19.42895254588184,0.0030395136778115,0.878826348541369,0.1991660144563042,29840.399367663456,187.6754677211538
bosques_pabellon,de_las_fuentes,46,278.0,180.88082647254944,-99.26237205113314,19.39081057167338,-99.23731115865844,19.42036925767831,0.0030395136778115,0.878826348541369,0.1991660144563042,50284.86975936874,180.88082647254942
bosques_pabellon,tecamachalco,47,76.0,179.94558283996489,-99.26237205113314,19.39081057167338,-99.22956583072396,19.424708865478244,0.0030395136778115,0.878826348541369,0.1991660144563042,13675.864295837331,179.94558283996489
bosques_pabellon,herradura_conscripto,48,545.0,177.6832211963601,-99.26237205113314,19.39081057167338,-99.24906124767666,19.42373809678456,0.0030395136778115,0.8786700571758095,0.1991660144563042,96837.35555201626,177.6832211963601
