origen_id,destino_id,rank_ruta,volumen_historico,peso_maestro_eph,start_lon,start_lat,end_lon,end_lat
ahuehuetes_sur,herradura_conscripto,14,179.0,205.24044864665748,-99.2441073831352,19.40052159766137,-99.24906124767666,19.42373809678456
ahuehuetes_sur,anahuac_1,15,172.0,204.5057156880778,-99.2441073831352,19.40052159766137,-99.18012525362312,19.44015083562541
ahuehuetes_sur,tamarindos,16,211.0,202.58192161036862,-99.2441073831352,19.40052159766137,-99.25657356707457,19.38575442430784
ahuehuetes_sur,universidad_anahuac,17,149.0,198.0212028638055,-99.2441073831352,19.40052159766137,-99.26196651649354,19.403197161504146
ahuehuetes_sur,tecamachalco,18,49.0,197.99447042369536,-99.2441073831352,19.40052159766137,-99.22956583072396,19.424708865478244
ahuehuetes_sur,blvrd_anahuac,19,33.0,197.82193523445304,-99.2441073831352,19.40052159766137,-99.27341980622991,19.394441131049383
ahuehuetes_sur,de_las_fuentes,20,185.0,197.1130109309017,-99.2441073831352,19.40052159766137,-99.23731115865843,19.42036925767831
ahuehuetes_sur,anzures,21,199.0,193.21899879443507,-99.2441073831352,19.40052159766137,-99.17827334839684,19.431484247192568
ahuehuetes_sur,de_los_bosques,22,67.0,187.1160198140359,-99.2441073831352,19.40052159766137,-99.25060045130309,19.410038128617952
ahuehuetes_sur,ahuehuetes_norte,23,89.0,186.05338221266814,-99.2441073831352,19.40052159766137,-99.24577865828583,19.405377077187154
ahuehuetes_sur,reforma_regina,24,87.0,182.5031064093477,-99.2441073831352,19.40052159766137,-99.23638838229803,19.399395057427363
ahuehuetes_sur,nodo_reforma_palmas,25,146.0,181.43098592832982,-99.2441073831352,19.40052159766137,-99.22578511279754,19.40923435094901
ahuehuetes_sur,santa_fe_quintana,26,32.0,180.52218896729326,-99.2441073831352,19.40052159766137,-99.24989702017497,19.36964298703847
ahuehuetes_sur,lomas_altas,27,343.0,179.69286873893353,-99.2441073831352,19.40052159766137,-99.22850054071674,19.39807062039452
ahuehuetes_sur,sante_fe_patio,28,177.0,179.24440511498716,-99.2441073831352,19.40052159766137,-99.25349395128733,19.375588657788658
ahuehuetes_sur,polanco_parque_lincoln,29,202.0,177.664224486508,-99.2441073831352,19.40052159766137,-99.19708274657825,19.428901410281373
ahuehuetes_sur,rios,30,210.0,177.04848934632696,-99.2441073831352,19.40052159766137,-99.16920899521506,19.42951342694659
ahuehuetes_sur,roma_condesa_2,31,1021.0,172.50406868796142,-99.2441073831352,19.40052159766137,-99.17197870364443,19.40971067337264
